Matrix
"[[0.20872455113584443, 0.36549994588345025], [0.6203291278875039, 0.710797210797909]]"
"[[0.8336245604059338, 0.13816976619202315], [0.7284586409831989, 0.25662121104205415]]"
"[[0.7472737676617803, 0.4713442468991741], [0.5722154538124921, 0.21861132857473198]]"
"[[0.310204493827676, 0.8116079728518956], [0.575523598795587, 0.5724303539298411]]"
"[[0.5649075667070688, 0.33632284745427077], [0.6266933413807074, 0.032797391922318675]]"
"[[0.6113876373720201, 0.9627709597478309], [0.8728698163323533, 0.8151633064888529]]"
"[[0.30504423070080156, 0.21378957195025294], [0.6417535777383088, 0.25515938931250426]]"
"[[0.09300870456273003, 0.7570918580047855], [0.5518893743177741, 0.18409766562851015]]"
"[[0.4087216103142105, 0.8384333955003503], [0.17644880786759853, 0.7509241618228852]]"
"[[0.9099147782059215, 0.41759179870079766], [0.7585749006762984, 0.052293981318396354]]"
"[[0.27616516094229115, 0.6905483664218665], [0.6384320634348883, 0.929110407659896]]"
"[[0.4233878715374253, 0.581450311125175], [0.45101500748596446, 0.1607954092741769]]"
"[[0.5611692465415244, 0.6433742579040715], [0.4227970969075421, 0.7402086041229398]]"
"[[0.11824586631940504, 0.39478376826199124], [0.6343637443232172, 0.8838976047739734]]"
"[[0.8596648155198235, 0.25935264130584745], [0.5945905017288808, 0.725688339547606]]"
"[[0.8736429472149414, 0.2322533313219486], [0.5835738981436137, 0.7103565155506123]]"
"[[0.4782321292898414, 0.14509854338337014], [0.11902685818451486, 0.5180961144795451]]"
"[[0.21670610803169266, 0.02899174011910477], [0.3116349073596274, 0.14361665550500002]]"
"[[0.7612260372779582, 0.28092204856099057], [0.6500273876204352, 0.7918200422691393]]"
"[[0.5258956284211967, 0.027252083238237912], [0.693547345367912, 0.8472682340112762]]"
"[[0.5439904864962994, 0.8689276388762045], [0.32740811436090944, 0.7484566890187907]]"
"[[0.37099306842568347, 0.3509261186375754], [0.7317527159094721, 0.7795660661638293]]"
"[[0.7060012206500927, 0.058796150644762846], [0.7116945470206599, 0.39747987190004574]]"
"[[0.9374768418651157, 0.13801982708230554], [0.5534757737940077, 0.5476538100347242]]"
"[[0.9297306544055294, 0.3776281160626974], [0.20141214025510745, 0.24359987157784058]]"
"[[0.16028835925509477, 0.8680477799446172], [0.498088748901663, 0.2624075359316064]]"
"[[0.5493986675404502, 0.5052974770363547], [0.7700222754555305, 0.2573739964135646]]"
"[[0.38773320668625855, 0.3518625831579165], [0.6176906399000525, 0.6239440055209765]]"
"[[0.6231494482743788, 0.29163438348064474], [0.6496690499342861, 0.23845358526819183]]"
"[[0.17218646123295045, 0.824136987259811], [0.0903052761949178, 0.07074878824501263]]"
"[[0.8654817145854047, 0.917685926110792], [0.4111865824490122, 0.4407363605163248]]"
"[[0.617615505254856, 0.6395145530473315], [0.12865117468491072, 0.08020362666173364]]"
"[[0.6753168125418894, 0.626647309292457], [0.6000997058111819, 0.950661762821676]]"
"[[0.3020133026071614, 0.42050557987049775], [0.5544487295769015, 0.3157177813312816]]"
"[[0.6060346514387952, 0.9904142149532542], [0.11131251540122045, 0.36483144562412206]]"
"[[0.6904442196511356, 0.44514306025657857], [0.7019977846163045, 0.669990583191675]]"
"[[0.39245220965709027, 0.5478680647074007], [0.62117778338685, 0.029937830045403846]]"
"[[0.4526739948871712, 0.31391044092650155], [0.5864509587260864, 0.1694120637715416]]"
"[[0.9582307074862774, 0.8143482479243083], [0.22504555692379025, 0.2454395268217031]]"
"[[0.2655167333552795, 0.29212063983959813], [0.8786172159280635, 0.418252543745097]]"
"[[0.9162933580249777, 0.05475859858721899], [0.017462577696678694, 0.42452962967858576]]"
"[[0.9391181106826512, 0.13339864276182722], [0.3314348159972028, 0.5310356340993821]]"
"[[0.4916421293383051, 0.9064687461159291], [0.592678070034952, 0.2496780230734087]]"
"[[0.37194756950629415, 0.18260397049847044], [0.1777680276894399, 0.8605287322809073]]"
"[[0.8285244569416593, 0.4968500008095075], [0.9925184590476738, 0.8644247448943843]]"
"[[0.19153553523257727, 0.5140899611789139], [0.10056722608447366, 0.30818116450331823]]"
"[[0.8732301184526213, 0.18798530044168138], [0.9669384294150084, 0.44181390506018436]]"
"[[0.4501791658933211, 0.6401348566655569], [0.7182679187017225, 0.8379332759682868]]"
"[[0.32837412925937837, 0.3844415821666768], [0.12756927293311482, 0.7159994235450452]]"
"[[0.008943868210923966, 0.34468392348036636], [0.6675362783036576, 0.7730196903826307]]"
"[[0.12558150120386913, 0.26133637090597284], [0.02987509233789143, 0.5979148940948524]]"
"[[0.7512195172633906, 0.8821313491410936], [0.6225120957344936, 0.8674759078199261]]"
"[[0.8664224694015948, 0.4878575330448033], [0.5490418829515905, 0.4604921881309866]]"
"[[0.5275287301434374, 0.01723311495953761], [0.10949938769623246, 0.8043162997849326]]"
"[[0.17207953308513524, 0.1865765973489525], [0.33420424696500384, 0.7040221807521988]]"
"[[0.8544881550410397, 0.29714104634631777], [0.4057050425062535, 0.4840333210270311]]"
"[[0.3411993170466465, 0.16147233613976453], [0.3159280533604214, 0.8963883067486982]]"
"[[0.5466304271112334, 0.6465009229139336], [0.571877682232325, 0.8618262445053655]]"
"[[0.3595976402491272, 0.3220648595408331], [0.03423889286420623, 0.0519833917476652]]"
"[[0.08391249347492802, 0.6170973415509718], [0.8973484362946202, 0.3536562915922544]]"
"[[0.31869614488487585, 0.4863881391456193], [0.8574201713786797, 0.015199975533025434]]"
"[[0.06367337080017221, 0.6954341131469433], [0.2244742781080039, 0.42387463230419276]]"
"[[0.8312377836028071, 0.8913713380341483], [0.031495280832683936, 0.017452290398003223]]"
"[[0.5459601701165641, 0.07528180845462118], [0.5987013340151608, 0.5936576305461765]]"
"[[0.5815619671724604, 0.08882123643528395], [0.12060025368151317, 0.8688900245299169]]"
"[[0.8994883696772654, 0.6500915025289226], [0.15670890971035634, 0.09716078053828847]]"
"[[0.4624748683794123, 0.5677696796837274], [0.9325550820586639, 0.1883262785013885]]"
